"Store","Dept","Date","Weekly_Sales","IsHoliday"
1,9,"2011-11-25",42228.79,TRUE
1,26,"2010-03-12",7877.4,FALSE
1,20,"2011-09-09",3991.02,TRUE
1,7,"2011-01-14",10774.06,FALSE
1,20,"2011-05-13",3811.95,FALSE
1,7,"2011-06-17",31439.02,FALSE
1,28,"2011-04-22",729.26,FALSE
1,20,"2011-08-05",4499.02,FALSE
1,23,"2010-04-09",21678.02,FALSE
1,17,"2012-03-02",11187.42,FALSE
1,6,"2011-05-06",7213.53,FALSE
1,5,"2010-10-29",16377.46,FALSE
1,9,"2012-04-20",28111.87,FALSE
1,3,"2011-01-14",13275.87,FALSE
1,27,"2011-07-29",720.26,FALSE
1,4,"2010-03-05",38086.19,FALSE
1,18,"2012-06-01",0.2,FALSE
1,11,"2012-10-05",22374.18,FALSE
1,24,"2012-06-29",3729.35,FALSE
1,12,"2012-04-06",10747.37,FALSE
1,30,"2011-01-28",2970.36,FALSE
1,10,"2012-09-07",30851.75,TRUE
1,28,"2010-11-05",857.28,FALSE
1,18,"2012-10-26",17934.28,FALSE
1,2,"2011-12-09",49357.43,FALSE
1,20,"2011-12-09",2944.45,FALSE
1,11,"2011-03-25",26730.15,FALSE
1,3,"2011-06-24",6165.73,FALSE
1,25,"2012-05-04",13530.43,FALSE
1,24,"2010-12-03",8971.35,FALSE
1,8,"2011-11-18",33169.55,FALSE
1,1,"2011-04-29",41512.39,FALSE
1,22,"2010-07-02",6785.55,FALSE
1,30,"2011-03-04",4850.96,FALSE
1,24,"2012-05-11",4449.04,FALSE
1,23,"2010-12-10",31241.47,FALSE
1,19,"2011-11-04",821.45,FALSE
1,29,"2011-08-19",4158.06,FALSE
1,20,"2012-06-15",3948.1,FALSE
1,26,"2012-05-04",6788.13,FALSE
1,5,"2011-02-18",31092.62,FALSE
1,25,"2011-03-18",11290.68,FALSE
1,9,"2010-03-19",33367.99,FALSE
1,28,"2010-07-02",446.76,FALSE
1,23,"2011-04-29",19226.08,FALSE
1,17,"2012-03-23",7456.66,FALSE
1,28,"2012-08-10",307.87,FALSE
1,19,"2012-01-20",714.21,FALSE
1,2,"2012-07-20",45108.22,FALSE
1,11,"2010-03-12",17864.32,FALSE
1,1,"2010-02-12",46039.49,TRUE
1,7,"2011-03-04",19607.4,FALSE
1,1,"2010-11-12",19549.39,FALSE
1,14,"2011-11-25",39773.89,TRUE
1,29,"2012-10-19",3739.1,FALSE
1,16,"2010-03-12",23766.82,FALSE
1,4,"2010-06-25",34454.69,FALSE
1,10,"2010-03-19",33731.81,FALSE
1,31,"2011-03-25",2446.9,FALSE
1,27,"2011-11-18",1707.85,FALSE
1,10,"2011-12-09",31747.07,FALSE
1,23,"2012-08-31",23361.12,FALSE
1,27,"2010-03-05",1467.5,FALSE
1,25,"2010-06-04",13504.5,FALSE
1,17,"2011-02-11",11068.7,TRUE
1,6,"2011-01-14",2355.86,FALSE
1,4,"2011-09-23",32655.07,FALSE
1,26,"2012-10-05",8784.99,FALSE
1,25,"2012-09-21",7804.28,FALSE
1,23,"2010-12-10",31241.47,FALSE
1,9,"2012-01-27",14728.57,FALSE
1,16,"2012-03-30",55275.59,FALSE
1,25,"2012-05-25",10702.21,FALSE
1,18,"2012-09-14",649.09,FALSE
1,7,"2011-06-03",38450.3,FALSE
1,19,"2010-03-26",2153.61,FALSE
1,31,"2011-04-22",1584.32,FALSE
1,4,"2011-03-04",37943.96,FALSE
1,22,"2011-06-10",5776.12,FALSE
1,20,"2012-06-29",4847.43,FALSE
1,23,"2011-07-01",19484.78,FALSE
1,11,"2012-03-30",25231.25,FALSE
1,25,"2011-10-21",9014.23,FALSE
1,29,"2010-03-05",5306.7,FALSE
1,11,"2011-07-29",31884.24,FALSE
1,26,"2010-08-27",6148.47,FALSE
1,2,"2010-04-16",45025.02,FALSE
1,31,"2010-08-06",3989.01,FALSE
1,17,"2010-09-17",8794.19,FALSE
1,11,"2011-08-12",23696.66,FALSE
1,27,"2010-03-12",1130,FALSE
1,4,"2011-07-29",35555.5,FALSE
1,21,"2010-04-09",8152.57,FALSE
1,19,"2011-11-11",932.24,FALSE
1,25,"2011-04-01",10570.5,FALSE
1,25,"2011-08-05",10582.42,FALSE
1,11,"2011-12-16",27918.08,FALSE
1,16,"2011-01-07",5324.47,FALSE
1,4,"2010-04-09",36174.43,FALSE
1,10,"2012-02-17",40409.5,FALSE
1,17,"2010-02-19",13485.61,FALSE
1,19,"2010-08-27",1008.45,FALSE
1,10,"2012-10-05",27822.4,FALSE
1,2,"2012-05-25",45817.07,FALSE
1,9,"2012-01-27",14728.57,FALSE
1,8,"2012-03-02",40307.19,FALSE
1,7,"2010-10-15",16296.65,FALSE
1,25,"2012-08-10",8614.67,FALSE
1,6,"2011-12-30",6629.6,TRUE
1,26,"2010-05-14",7378.58,FALSE
1,10,"2010-02-12",31494.77,TRUE
1,31,"2011-12-09",3432.08,FALSE
1,8,"2012-10-26",39255.35,FALSE
1,11,"2010-10-01",16227.08,FALSE
1,22,"2011-03-18",8456.15,FALSE
1,14,"2010-09-17",13783.27,FALSE
1,11,"2012-08-03",27759.99,FALSE
1,18,"2011-10-14",5758.87,FALSE
1,7,"2010-04-16",19330.26,FALSE
1,9,"2011-12-16",31948.63,FALSE
1,20,"2012-09-21",3532.28,FALSE
1,4,"2011-09-30",32830.81,FALSE
1,22,"2012-06-01",6332.62,FALSE
1,22,"2010-10-15",7348.71,FALSE
1,8,"2012-02-03",40069.47,FALSE
1,12,"2011-09-16",10392.19,FALSE
1,13,"2012-01-20",37433.66,FALSE
1,27,"2012-02-24",1784.56,FALSE
1,5,"2010-08-20",15412.44,FALSE
1,16,"2011-07-08",32379.77,FALSE
1,16,"2012-09-21",13415.51,FALSE
1,24,"2012-04-06",7077.44,FALSE
1,16,"2011-09-16",13499.43,FALSE
1,19,"2012-01-20",714.21,FALSE
1,18,"2011-12-30",21444.65,TRUE
1,25,"2010-06-11",11220.75,FALSE
1,1,"2012-05-18",18517.79,FALSE
1,9,"2012-05-18",26160.37,FALSE
1,12,"2010-07-09",11287.52,FALSE
1,17,"2010-05-21",9254.13,FALSE
1,25,"2011-11-25",11997.22,TRUE
1,25,"2010-12-17",12313.4,FALSE
1,12,"2012-01-27",8229.77,FALSE
1,29,"2012-08-03",4145.19,FALSE
1,11,"2012-04-20",21787.83,FALSE
1,20,"2011-04-22",3570.88,FALSE
1,26,"2010-08-27",6148.47,FALSE
1,3,"2010-07-16",13751.3,FALSE
1,3,"2010-07-30",20915.95,FALSE
1,27,"2011-11-11",1882.59,FALSE
1,11,"2011-03-25",26730.15,FALSE
1,19,"2012-08-17",1192.39,FALSE
1,17,"2011-06-10",9670.75,FALSE
1,16,"2011-04-29",40280.3,FALSE
1,5,"2011-06-10",18648.73,FALSE
1,22,"2011-09-16",7526.42,FALSE
1,20,"2011-07-29",3953.8,FALSE
1,19,"2010-04-09",1880.64,FALSE
1,26,"2011-12-02",7107.23,FALSE
1,4,"2011-01-21",33735.58,FALSE
1,25,"2011-11-25",11997.22,TRUE
1,8,"2010-07-02",35580.01,FALSE
1,8,"2011-12-23",41062.58,FALSE
1,31,"2011-10-07",1178.65,FALSE
1,11,"2011-08-05",33020.31,FALSE
1,6,"2011-04-29",4298.02,FALSE
1,11,"2010-04-16",19991.95,FALSE
1,23,"2012-06-01",23504.62,FALSE
1,30,"2012-05-25",3055.24,FALSE
1,9,"2012-10-12",37126.23,FALSE
1,26,"2012-09-21",6550.81,FALSE
1,16,"2012-02-24",19874.3,FALSE
1,22,"2010-10-29",5414.52,FALSE
1,10,"2010-08-06",35078.09,FALSE
1,6,"2011-06-24",3020.07,FALSE
1,26,"2011-04-08",5841.8,FALSE
1,13,"2011-09-16",38382.65,FALSE
1,5,"2011-07-29",17406.68,FALSE
1,1,"2011-09-30",18337.68,FALSE
1,18,"2012-02-17",26992.11,FALSE
1,24,"2010-07-16",4688.09,FALSE
1,27,"2011-07-22",727.57,FALSE
1,20,"2010-12-24",3724.99,FALSE
1,14,"2012-07-20",12083.33,FALSE
1,6,"2011-05-13",4162.52,FALSE
1,4,"2012-03-09",38934.77,FALSE
1,7,"2010-05-21",28726.86,FALSE
1,18,"2012-05-11",4.58,FALSE
1,2,"2012-06-01",47425.29,FALSE
1,1,"2011-12-16",45773.03,FALSE
1,28,"2012-08-10",307.87,FALSE
1,4,"2010-06-18",35059.52,FALSE
1,6,"2011-01-14",2355.86,FALSE
1,18,"2012-09-28",4867.7,FALSE
1,9,"2011-12-30",27192.39,TRUE
1,16,"2010-10-01",16248.15,FALSE
1,12,"2010-12-03",7943.22,FALSE
1,9,"2010-10-22",30302.47,FALSE
1,22,"2011-09-16",7526.42,FALSE
1,30,"2011-11-18",2041.76,FALSE
1,11,"2012-08-31",21103.42,FALSE
1,28,"2011-12-30",714.86,TRUE
1,18,"2012-03-09",1126.04,FALSE
1,8,"2012-06-15",38163.76,FALSE
1,31,"2011-02-11",2486.2,TRUE
1,10,"2010-12-17",28609,FALSE
1,8,"2011-12-30",32419.78,TRUE
1,30,"2011-05-13",3621.1,FALSE
1,25,"2011-01-14",6816.68,FALSE
1,13,"2012-10-26",38512.48,FALSE
1,11,"2011-02-18",18671.75,FALSE
1,20,"2010-05-28",5115.39,FALSE
1,22,"2011-12-16",9596.7,FALSE
1,16,"2010-09-03",22888.26,FALSE
1,14,"2012-04-06",15652.72,FALSE
1,14,"2011-09-23",11558.22,FALSE
1,13,"2012-03-23",37801.64,FALSE
1,27,"2010-06-18",875.85,FALSE
1,20,"2011-02-18",4092.92,FALSE
1,23,"2011-11-25",31848.99,TRUE
1,25,"2010-08-20",10173.93,FALSE
1,17,"2012-06-22",7468.47,FALSE
1,16,"2010-04-02",46060.69,FALSE
1,30,"2011-11-11",2573.12,FALSE
1,16,"2012-10-26",9934.63,FALSE
1,30,"2011-11-25",3152.56,TRUE
1,4,"2012-04-27",36894.54,FALSE
1,22,"2012-01-27",5593.64,FALSE
1,30,"2011-07-29",2874.22,FALSE
1,20,"2011-10-07",3135,FALSE
1,22,"2012-07-06",6382.12,FALSE
1,25,"2010-08-06",8737.4,FALSE
1,1,"2010-05-07",17413.94,FALSE
1,14,"2011-04-29",13429.28,FALSE
1,2,"2010-07-30",45833.77,FALSE
1,23,"2010-06-11",24072.22,FALSE
1,24,"2011-12-30",4818.81,TRUE
1,3,"2011-05-27",8120.7,FALSE
1,29,"2012-05-04",4880.96,FALSE
1,25,"2010-08-20",10173.93,FALSE
1,11,"2012-03-09",23169.16,FALSE
1,7,"2011-07-29",16061.11,FALSE
1,10,"2011-02-11",35673.56,TRUE
1,10,"2011-02-18",34655.18,FALSE
1,30,"2010-05-28",3887.9,FALSE
1,1,"2012-10-26",27390.81,FALSE
1,1,"2012-02-17",54060.1,FALSE
1,23,"2010-02-12",22812.41,TRUE
1,2,"2012-03-02",52608.51,FALSE
1,29,"2011-04-22",3866.11,FALSE
1,3,"2011-10-14",9870.22,FALSE
1,29,"2010-03-05",5306.7,FALSE
1,21,"2010-05-28",8570.69,FALSE
1,24,"2011-04-29",4639.8,FALSE
1,7,"2011-12-30",38216.01,TRUE
1,10,"2011-11-11",32346.54,FALSE
1,31,"2010-06-18",1387.34,FALSE
1,2,"2010-05-28",44619.52,FALSE
1,8,"2010-09-17",33762.32,FALSE
1,22,"2011-10-21",7727.26,FALSE
1,5,"2012-10-26",25846.94,FALSE
1,22,"2012-06-15",5764.52,FALSE
1,13,"2012-01-27",34312.26,FALSE
1,10,"2011-02-11",35673.56,TRUE
1,24,"2012-08-03",8003.97,FALSE
1,7,"2011-08-26",12116.03,FALSE
1,16,"2010-07-30",22017.61,FALSE
1,24,"2010-09-17",3343.8,FALSE
1,30,"2011-10-07",3051.62,FALSE
1,16,"2012-06-01",45508.72,FALSE
1,23,"2012-08-31",23361.12,FALSE
1,7,"2011-09-02",14564.8,FALSE
1,26,"2012-08-03",5764.11,FALSE
1,17,"2012-04-06",8662.4,FALSE
1,2,"2010-03-19",43615.49,FALSE
1,14,"2012-06-08",12858.85,FALSE
1,31,"2011-02-11",2486.2,TRUE
1,6,"2011-10-28",6227.43,FALSE
1,1,"2010-03-12",21043.39,FALSE
1,20,"2011-06-03",5376.07,FALSE
1,4,"2010-11-12",35008.03,FALSE
1,12,"2012-07-20",12565.06,FALSE
1,25,"2011-11-25",11997.22,TRUE
1,7,"2010-12-03",47406.83,FALSE
1,22,"2012-05-04",7884.36,FALSE
1,29,"2010-12-03",5539.2,FALSE
1,10,"2012-05-11",32271.72,FALSE
1,28,"2010-09-10",478.76,TRUE
1,12,"2011-03-18",15560.17,FALSE
1,25,"2011-01-28",6431.82,FALSE
1,8,"2011-12-16",37149.3,FALSE
1,22,"2012-08-31",5742.4,FALSE
1,21,"2012-04-27",7561.57,FALSE
1,16,"2011-04-01",42679.11,FALSE
1,9,"2010-11-19",27561.57,FALSE
1,13,"2012-03-23",37801.64,FALSE
1,23,"2010-09-24",15671.19,FALSE
1,21,"2010-08-20",6712.09,FALSE
1,3,"2012-01-06",13926.04,FALSE
1,10,"2012-08-24",27884.19,FALSE
1,22,"2012-04-20",7171.34,FALSE
1,6,"2011-10-21",5111.85,FALSE
1,4,"2012-10-26",36292.6,FALSE
1,2,"2012-09-28",45784.76,FALSE
1,12,"2012-03-30",12109.21,FALSE
1,23,"2010-04-30",18274.46,FALSE
1,26,"2011-07-15",4887.42,FALSE
1,10,"2010-02-19",29634.13,FALSE
1,7,"2012-03-16",20690.01,FALSE
1,2,"2011-12-23",65615.36,FALSE
1,20,"2011-03-25",3804.36,FALSE
1,10,"2012-04-27",29433.27,FALSE
1,27,"2012-05-18",921,FALSE
1,9,"2011-06-24",24385.11,FALSE
1,10,"2011-09-23",27300.29,FALSE
1,30,"2012-04-13",3711.72,FALSE
1,6,"2012-02-03",3981.09,FALSE
1,12,"2012-05-18",10199.01,FALSE
1,20,"2011-11-04",3180.12,FALSE
1,8,"2012-06-29",37647.44,FALSE
1,4,"2010-10-29",35202.44,FALSE
1,3,"2010-08-06",26719.02,FALSE
1,11,"2011-09-16",19000.25,FALSE
1,5,"2012-01-20",19298.42,FALSE
1,24,"2010-07-09",4632.65,FALSE
1,16,"2012-03-23",45184.22,FALSE
1,19,"2012-01-06",607.22,FALSE
1,23,"2012-03-23",19261.99,FALSE
1,28,"2010-10-22",628.66,FALSE
1,27,"2010-04-30",1061.29,FALSE
1,29,"2010-06-04",4062.22,FALSE
1,6,"2012-02-10",7338.85,TRUE
1,6,"2012-05-18",6030.81,FALSE
1,2,"2011-11-04",47313.62,FALSE
1,22,"2010-02-26",9295.78,FALSE
1,13,"2012-04-06",44270.3,FALSE
1,24,"2010-11-19",6948.82,FALSE
1,18,"2011-03-18",296.03,FALSE
1,11,"2012-05-25",26925.54,FALSE
1,4,"2011-06-03",42508.02,FALSE
1,20,"2011-06-17",4492.41,FALSE
1,19,"2012-03-16",1273.4,FALSE
1,5,"2011-12-16",43479.7,FALSE
1,29,"2011-12-23",12848.12,FALSE
1,7,"2012-03-09",17500.24,FALSE
1,4,"2011-02-18",36479.25,FALSE
1,31,"2011-05-27",1653.96,FALSE
1,8,"2012-08-31",37666.92,FALSE
1,8,"2012-10-05",42663.75,FALSE
1,16,"2010-07-02",32420.4,FALSE
1,14,"2012-10-26",11150,FALSE
1,28,"2010-12-17",1071.86,FALSE
1,14,"2012-09-28",12037.66,FALSE
1,16,"2011-12-16",4613.92,FALSE
1,1,"2012-04-13",34684.21,FALSE
1,30,"2012-01-20",2695.82,FALSE
1,30,"2011-11-25",3152.56,TRUE
1,31,"2010-02-19",2652,FALSE
1,9,"2011-11-18",28932.57,FALSE
1,22,"2012-04-27",6068.54,FALSE
1,19,"2011-11-18",793.08,FALSE
1,12,"2012-04-27",11746.83,FALSE
1,24,"2011-02-11",7695.45,TRUE
1,5,"2011-11-11",31002.65,FALSE
1,9,"2010-11-26",44504.17,TRUE
1,23,"2011-12-30",23757.52,TRUE
1,11,"2011-05-27",27201.64,FALSE
1,30,"2011-09-30",2529.32,FALSE
1,25,"2010-12-03",10536.65,FALSE
1,8,"2012-04-13",37295.29,FALSE
1,21,"2010-05-28",8570.69,FALSE
1,24,"2012-10-05",7322.07,FALSE
1,19,"2011-05-27",1229.72,FALSE
1,14,"2012-06-29",16958.84,FALSE
1,23,"2011-12-30",23757.52,TRUE
1,9,"2012-01-06",20705.21,FALSE
1,27,"2010-07-23",819.8,FALSE
1,20,"2011-07-29",3953.8,FALSE
1,18,"2012-04-13",5136.25,FALSE
1,18,"2011-05-27",0.35,FALSE
1,23,"2011-06-17",21482.19,FALSE
1,9,"2012-04-20",28111.87,FALSE
1,21,"2010-04-09",8152.57,FALSE
1,8,"2012-03-16",36141.27,FALSE
1,20,"2012-03-09",7272.2,FALSE
1,26,"2012-10-26",7412.16,FALSE
1,11,"2011-07-01",33808.27,FALSE
1,27,"2011-07-22",727.57,FALSE
1,25,"2012-01-13",6384.22,FALSE
1,10,"2012-03-30",43718.05,FALSE
1,18,"2011-03-04",2.75,FALSE
1,23,"2010-06-11",24072.22,FALSE
1,29,"2010-09-24",3775.77,FALSE
1,27,"2012-01-06",1788.6,FALSE
1,28,"2010-10-01",741.36,FALSE
1,1,"2011-12-16",45773.03,FALSE
1,14,"2012-10-12",11450.64,FALSE
1,24,"2012-03-09",5554.83,FALSE
1,29,"2011-08-05",4564.77,FALSE
1,25,"2011-06-24",11050.45,FALSE
1,16,"2010-08-20",22837.21,FALSE
1,25,"2011-07-01",10158.06,FALSE
1,17,"2010-04-09",8159.34,FALSE
1,5,"2011-12-23",61483.82,FALSE
1,12,"2010-07-02",10720.79,FALSE
1,12,"2010-06-18",11629.41,FALSE
1,30,"2012-01-20",2695.82,FALSE
1,5,"2012-03-02",30642.53,FALSE
1,30,"2011-02-04",3521.78,FALSE
1,5,"2011-07-08",17989.45,FALSE
1,28,"2012-10-26",742.48,FALSE
1,8,"2011-10-14",34131.81,FALSE
1,26,"2010-08-27",6148.47,FALSE
1,8,"2010-04-30",34168.23,FALSE
1,22,"2012-03-02",11402.9,FALSE
1,24,"2012-10-19",5355.52,FALSE
1,18,"2011-09-30",3279.04,FALSE
1,21,"2011-05-20",5898.29,FALSE
1,23,"2011-11-11",21318.68,FALSE
1,14,"2011-03-11",14490.48,FALSE
1,22,"2012-09-28",6892.92,FALSE
1,13,"2011-01-21",35961.99,FALSE
1,20,"2012-10-19",3640.07,FALSE
1,24,"2012-07-13",4537.83,FALSE
1,13,"2011-06-10",38080.39,FALSE
1,1,"2010-09-24",18122.52,FALSE
1,4,"2010-07-30",36419.68,FALSE
1,3,"2012-08-31",50701.3,FALSE
1,23,"2012-01-20",13738.46,FALSE
1,28,"2012-10-12",596.37,FALSE
1,29,"2012-08-24",3966.86,FALSE
1,9,"2012-06-29",25081.23,FALSE
1,28,"2011-01-21",795.05,FALSE
1,11,"2011-06-24",35028.61,FALSE
1,25,"2012-04-06",14732.09,FALSE
1,8,"2010-04-30",34168.23,FALSE
1,10,"2010-09-17",29212.99,FALSE
1,16,"2012-05-04",43970.7,FALSE
1,11,"2011-03-11",18717.53,FALSE
1,28,"2010-04-16",582.63,FALSE
1,19,"2010-08-20",1797.85,FALSE
1,29,"2010-06-04",4062.22,FALSE
1,23,"2010-08-27",28311.76,FALSE
1,22,"2010-02-19",12290.16,FALSE
1,2,"2011-07-01",45247.74,FALSE
1,25,"2011-08-19",8972.53,FALSE
1,8,"2012-09-28",37254.84,FALSE
1,9,"2011-03-25",37050.06,FALSE
1,9,"2010-05-21",27798.19,FALSE
1,25,"2011-03-04",12060.08,FALSE
1,8,"2011-02-18",35386.72,FALSE
1,21,"2011-05-27",6857.5,FALSE
1,25,"2011-06-17",11024.11,FALSE
1,5,"2010-06-25",19054.58,FALSE
1,21,"2011-12-30",7329.41,TRUE
1,28,"2012-10-05",641.7,FALSE
1,6,"2010-12-24",28497.52,FALSE
1,1,"2011-12-16",45773.03,FALSE
1,3,"2012-08-17",31905.97,FALSE
1,19,"2010-11-26",1114.47,TRUE
1,19,"2011-10-28",1061.44,FALSE
1,23,"2012-04-13",20132.49,FALSE
1,21,"2012-02-03",8168.45,FALSE
1,29,"2011-09-02",3652.7,FALSE
1,11,"2010-07-02",26880.74,FALSE
1,31,"2011-09-23",1270.53,FALSE
1,18,"2011-05-20",1.8,FALSE
1,24,"2011-05-20",3615.99,FALSE
1,27,"2011-02-25",1333.69,FALSE
1,7,"2011-01-21",12657.33,FALSE
1,8,"2011-11-18",33169.55,FALSE
1,7,"2010-04-02",22427.62,FALSE
1,1,"2010-05-28",15580.43,FALSE
1,19,"2010-02-12",1490.79,TRUE
1,27,"2012-04-27",1019.53,FALSE
1,17,"2012-05-18",9308.53,FALSE
1,13,"2010-09-24",37293.43,FALSE
1,1,"2010-10-22",25543.04,FALSE
1,2,"2011-08-12",45341.92,FALSE
1,2,"2011-12-09",49357.43,FALSE
1,8,"2011-07-15",33336.29,FALSE
1,25,"2011-11-11",10417.72,FALSE
1,2,"2012-08-03",49424.06,FALSE
1,14,"2011-06-03",13056.1,FALSE
1,22,"2010-08-27",7620.68,FALSE
1,30,"2011-09-09",2755.4,TRUE
1,18,"2010-02-05",4729.5,FALSE
1,3,"2010-04-23",8868.93,FALSE
1,11,"2012-08-10",24145.93,FALSE
1,17,"2010-03-19",11097.8,FALSE
1,4,"2010-06-11",36579.96,FALSE
1,21,"2010-08-13",7662.31,FALSE
1,25,"2010-03-12",10705.75,FALSE
1,10,"2011-02-18",34655.18,FALSE
1,12,"2011-11-25",7816.44,TRUE
1,18,"2012-04-06",14283.73,FALSE
1,3,"2011-08-19",41603.11,FALSE
1,27,"2012-01-27",966.46,FALSE
1,4,"2011-04-01",34451.9,FALSE
1,1,"2010-09-24",18122.52,FALSE
1,13,"2012-05-25",38541.76,FALSE
1,19,"2012-06-22",1174.7,FALSE
1,6,"2010-06-04",5484.9,FALSE
1,31,"2011-10-14",1648.71,FALSE
1,28,"2011-07-22",372.51,FALSE
1,3,"2012-01-20",11702.08,FALSE
1,1,"2011-05-13",17235.15,FALSE
1,23,"2012-06-29",23036,FALSE
1,11,"2011-10-28",20051.11,FALSE
1,30,"2010-02-05",5491,FALSE
1,6,"2012-10-05",3843.29,FALSE
1,19,"2010-06-25",1402.04,FALSE
1,17,"2010-08-13",9661.1,FALSE
1,5,"2011-03-18",22685.69,FALSE
1,4,"2012-03-09",38934.77,FALSE
1,29,"2010-08-20",5348.58,FALSE
1,31,"2010-11-05",2618.32,FALSE
1,5,"2011-04-29",17503.28,FALSE
1,13,"2010-04-23",36058.1,FALSE
1,9,"2010-07-16",19092.63,FALSE
1,19,"2010-05-07",1616.77,FALSE
1,24,"2012-09-21",4979.52,FALSE
1,17,"2012-05-25",7323.66,FALSE
1,23,"2011-09-02",18827.59,FALSE
1,11,"2010-06-25",39460.59,FALSE
1,22,"2012-01-27",5593.64,FALSE
1,11,"2012-09-28",17242.78,FALSE
1,29,"2011-01-21",3778.3,FALSE
1,4,"2011-06-24",35062.02,FALSE
1,30,"2010-03-19",3822.5,FALSE
1,10,"2010-11-19",26066.48,FALSE
1,25,"2011-07-15",7500.17,FALSE
1,27,"2012-08-17",1476.09,FALSE
1,31,"2010-07-23",2209.8,FALSE
1,16,"2012-06-29",37677.82,FALSE
1,30,"2012-06-22",2784.5,FALSE
1,6,"2010-07-09",4986.25,FALSE
1,28,"2012-09-28",402.73,FALSE
1,23,"2010-11-26",33328.17,TRUE
1,14,"2011-07-01",13459.55,FALSE
1,27,"2012-08-31",1580.28,FALSE
1,11,"2010-02-12",21760.75,TRUE
1,4,"2010-10-15",34693.27,FALSE
1,23,"2010-03-26",19105.92,FALSE
1,30,"2010-12-10",2697,FALSE
1,27,"2012-06-29",1010.07,FALSE
1,18,"2012-02-03",3558.71,FALSE
1,29,"2011-09-30",3209.28,FALSE
1,18,"2010-02-12",19006.5,TRUE
1,21,"2011-12-16",10855.44,FALSE
1,9,"2011-08-19",18244.5,FALSE
1,24,"2011-06-24",3249.59,FALSE
1,27,"2012-02-17",2538.15,FALSE
1,20,"2012-01-27",3364.8,FALSE
1,28,"2012-07-13",331.24,FALSE
1,29,"2010-02-19",7966.55,FALSE
1,31,"2010-02-26",2665.75,FALSE
1,11,"2011-09-02",20626.08,FALSE
1,28,"2011-01-21",795.05,FALSE
1,23,"2011-04-22",19716.05,FALSE
1,23,"2010-04-23",19377.76,FALSE
1,5,"2010-12-03",36472.02,FALSE
1,24,"2012-09-28",4364.69,FALSE
1,6,"2011-09-30",3489.24,FALSE
1,13,"2011-06-03",39884.82,FALSE
1,10,"2011-12-30",26147.46,TRUE
1,10,"2011-05-20",28586.42,FALSE
1,1,"2010-04-30",16555.11,FALSE
1,10,"2012-09-07",30851.75,TRUE
1,28,"2011-06-17",376.32,FALSE
1,20,"2010-05-21",4020.38,FALSE
1,21,"2010-05-14",7905.15,FALSE
1,7,"2011-03-11",20304.74,FALSE
1,21,"2011-05-13",7135.34,FALSE
1,18,"2011-11-25",30543.19,TRUE
1,16,"2012-08-10",21677.85,FALSE
1,20,"2011-06-03",5376.07,FALSE
1,22,"2010-02-12",14807.95,TRUE
1,18,"2012-07-20",2.91,FALSE
1,4,"2010-11-05",37980.55,FALSE
1,19,"2010-07-02",1537.76,FALSE
1,7,"2012-01-13",9194.61,FALSE
1,8,"2010-06-18",33387.48,FALSE
1,6,"2010-04-30",4736.15,FALSE
1,11,"2012-10-26",22399.83,FALSE
1,13,"2010-06-04",41388.81,FALSE
1,5,"2010-11-26",70158.86,TRUE
1,3,"2012-08-24",43712.78,FALSE
1,30,"2011-04-22",4077.88,FALSE
1,14,"2011-11-25",39773.89,TRUE
1,23,"2011-03-04",21611.57,FALSE
1,4,"2011-07-15",33930.8,FALSE
1,16,"2011-10-28",7616.55,FALSE
1,31,"2010-07-16",1959.38,FALSE
1,3,"2012-03-16",8845.73,FALSE
1,19,"2012-06-15",951.49,FALSE
1,4,"2010-02-12",35351.21,TRUE
1,19,"2012-05-18",1441.88,FALSE
1,7,"2011-07-22",16002.3,FALSE
1,2,"2011-04-22",46544.56,FALSE
1,10,"2011-01-07",24500.27,FALSE
1,19,"2010-09-17",1933.16,FALSE
1,7,"2012-09-21",22542.44,FALSE
1,5,"2010-05-28",15784.6,FALSE
1,2,"2012-02-03",54322.24,FALSE
1,4,"2012-10-19",35549.19,FALSE
1,9,"2012-09-07",42920.95,TRUE
1,25,"2010-05-14",11247,FALSE
1,19,"2011-12-16",1381.01,FALSE
1,5,"2011-09-30",16385.37,FALSE
1,31,"2011-05-27",1653.96,FALSE
1,2,"2011-08-26",47659.93,FALSE
1,4,"2012-03-16",38125.32,FALSE
1,7,"2011-11-04",24182.96,FALSE
1,2,"2010-12-24",59889.32,FALSE
1,13,"2011-02-18",37604.79,FALSE
1,17,"2012-04-13",6936.35,FALSE
1,24,"2012-08-24",16785.62,FALSE
1,25,"2011-10-21",9014.23,FALSE
1,2,"2011-07-15",43260.96,FALSE
1,6,"2010-02-26",5244.56,FALSE
1,26,"2012-03-02",8247.41,FALSE
1,6,"2012-06-22",4870.31,FALSE
1,17,"2010-11-05",9250.94,FALSE
1,29,"2012-10-26",4077.2,FALSE
1,10,"2011-03-25",42875.11,FALSE
1,27,"2010-04-30",1061.29,FALSE
1,28,"2012-01-27",641.94,FALSE
1,2,"2012-02-24",47080.12,FALSE
1,18,"2012-10-12",8171.79,FALSE
1,6,"2011-06-24",3020.07,FALSE
1,17,"2012-03-23",7456.66,FALSE
1,13,"2010-08-13",37869.12,FALSE
1,5,"2011-01-21",18438.07,FALSE
1,18,"2010-12-24",22403.61,FALSE
1,7,"2012-08-31",15802.09,FALSE
1,5,"2012-04-13",18458.33,FALSE
